user_id,customer_age,gender,married,has_children,home_city,home_country,home_airport,num_trips,num_sessions,user_start_date,user_end_date,active_presence_days,total_page_clicks,mean_clicks_per_session,average_session_time,cancelled_session_count,completed_flight_orders,completed_hotel_orders,aggregate_flight_spend,aggregate_hotel_spend,overall_transaction_value,avg_flight_price,avg_hotel_price,trip_revenue_avg,promo_booking_ratio,mean_savings_value,savings_per_kilometer,mean_seat_count,mean_room_quantity,avg_nights_booked,avg_flight_distance,avg_trip_timespan,booking_lead_interval,session_frequency,user_activity_lifespan,last_seen_date,conversion_ratio,total_flight_distance,total_checked_bags,checked_bag_usage_ratio,flight_hotel_mix_ratio,age_group,avg_total_sales,customer_value_per_trip,customer_value_per_session,avg_cust_lifespan,hotel_discount_proportion,flight_discount_proportion,avg_flight_discount_charges,avg_hotel_discount_charges,total_discount_proportion,avg_dollar_saved,avg_dollar_saved_per_km,booking_count,booking_rate,active_days,avg_page_clicks,avg_bags,cancellation_rate,num_flight_booked,num_hotel_booked,avg_num_seats,total_checked_bags,travel_lead_time,avg_cancel_lead_time,total_dist_flown,avg_dist_flown_incl,avg_hotel_stay,avg_hotel_rooms,avg_trip_duration,avg_session_duration,num_flights_discount_applied,num_hotel_discount_applied,num_flights_discount_offered,num_hotel_discount_offered,total_hotel_discount_charges,total_flight_discount_charges,discounted_booking_rate,avg_dist_flown,flight_to_hotel_booking_ratio,checked_bags_ratio,lifetime_customer_value,scaled_ads
590202,45.0,F,0,0,new york,usa,JFK,4,8,2023-02-12,2023-07-08,8,142,17.75,131.75,0,4,4,1786.29,3198.0,4984.29,223.28625,399.75,446.5725,0.25,64.733,0.00711587508238386,1.25,1.25,3.0,2274.245937799475,4.0,8.25,8,146,2023-07-08,0.5,9096.983751197902,2,0.5,1.0,Middle Aged,4984.29,1246.0725,623.03625,0.8111111111111111,0.125,0.25,0.075,0.1,0.375,8.091625,0.00711587508238386,4,0.5,146.0,17.75,0.5,0.0,4,4,1.25,2,8.25,,9096.9837511979,1137.12296889974,3.0,1.25,4.0,0 days 00:02:11.750000,1,0,1,1,0.0,64.733,0.25,2274.245937799475,1.0,0,1010.70325,0.05542658889999194
590227,50.0,F,0,0,toronto,canada,YYZ,2,8,2023-02-12,2023-07-15,8,89,11.125,82.5,0,2,2,448.32,3383.0,3831.32,56.04,422.875,224.16,0.25,143.1555,0.016402846316421537,2.0,2.0,4.0,632.67982884229,4.0,8.5,8,153,2023-07-15,0.25,1265.3596576845844,2,1.0,1.0,Middle Aged,3831.32,1915.66,478.915,0.85,0.125,0.125,0.15,0.05,0.25,2.5944375,0.016402846316421537,2,0.25,153.0,11.125,1.0,0.0,2,2,2.0,2,8.5,,1265.35965768458,158.169957210573,4.0,2.0,4.0,0 days 00:01:22.500000,1,1,0,0,122.4,20.7555,1.0,632.67982884229,1.0,1,1628.311,0.12776416238963428
590230,29.0,F,0,0,new york,usa,JFK,3,8,2023-02-12,2023-07-02,8,217,27.125,654.44052525,1,2,2,1043.35,2590.0,3633.35,130.41875,323.75,347.78333333333336,0.25,0.0,0.0,1.3333333333333333,1.3333333333333333,3.6666666666666665,1871.8910726470867,3.5,7.5,8,140,2023-07-02,0.5,5615.673217941258,4,1.0,1.0,Young Aged,3633.35,1211.1166666666666,454.16875,0.7777777777777778,0.125,0.25,0.25,,0.375,0.0,0.0,3,0.375,139.0,27.125,1.3333333333333333,0.3333333333333333,3,3,1.3333333333333333,4,7.5,6.0,5615.67321794126,701.959152242657,3.6666666666666665,1.3333333333333333,3.0,0 days 00:10:54.440525,1,1,1,0,0.0,0.0,0.6666666666666666,1871.8910726470867,1.0,1,941.9796296296296,0.0
590379,54.0,F,1,0,san francisco,usa,SFO,4,8,2023-02-12,2023-07-14,8,139,17.375,130.25,0,4,4,3047.04,3560.0,6607.04,380.88,445.0,761.76,0.0,0.0,0.0,1.25,1.25,3.25,3418.63833796825,4.0,8.75,8,152,2023-07-14,0.5,13674.553351873037,1,0.25,1.0,Middle Aged,6607.04,1651.76,825.88,0.8444444444444444,0.0,0.0,,,0.0,0.0,0.0,4,0.5,151.0,17.375,0.25,0.0,4,4,1.25,1,8.75,,13674.553351873,1709.31916898413,3.25,1.25,4.0,0 days 00:02:10.250000,0,0,0,0,0.0,0.0,0.0,3418.63833796825,1.0,0,1394.8195555555556,0.0
590394,43.0,F,1,1,san francisco,usa,SFO,2,8,2023-02-12,2023-05-20,8,97,12.125,90.75,0,1,2,107.13,1164.0,1271.13,13.39125,145.5,53.565,0.5,0.0,0.0,0.5,1.0,2.5,268.9014108211065,1.0,8.0,8,97,2023-05-20,0.25,537.8028216422132,0,0.0,0.5,Middle Aged,1271.13,635.565,158.89125,0.5388888888888889,0.25,0.375,0.06666666666666667,0.1,0.625,0.0,0.0,2,0.25,96.0,12.125,0.0,0.0,1,2,0.5,0,8.0,,537.802821642213,67.2253527052766,2.5,1.0,1.0,0 days 00:01:30.750000,1,0,2,2,0.0,0.0,0.5,537.802821642213,0.5,0,342.4989166666667,0.0
590397,18.0,F,0,0,memphis,usa,MEM,2,8,2023-02-12,2023-07-12,8,93,11.625,85.625,0,0,2,0.0,2865.0,2865.0,0.0,358.125,0.0,0.5,0.0,,,1.0,11.5,0.0,,,8,150,2023-07-12,0.25,0.0,0,,0.0,Student,2865.0,1432.5,358.125,0.8333333333333334,0.125,0.5,0.1125,0.05,0.625,0.0,,2,0.25,150.0,11.625,0.0,0.0,0,2,0.0,0,,,0.0,0.0,11.5,1.0,0.0,0 days 00:01:25.625000,0,0,4,1,0.0,0.0,0.0,0.0,0.0,0,1193.75,
590400,45.0,F,1,0,montreal,canada,YMX,4,8,2023-02-12,2023-07-05,8,112,14.0,104.0,0,3,4,323.3,4004.0,4327.3,40.4125,500.5,80.825,0.5,124.553,0.008825072821209673,0.75,1.25,4.0,446.2569408532275,5.333333333333333,6.666666666666667,8,143,2023-07-05,0.5,1785.0277634129143,3,1.0,0.75,Middle Aged,4327.3,1081.825,540.9125,0.7944444444444444,0.375,0.125,0.1,0.21666666666666667,0.5,1.969125,0.008825072821209673,4,0.5,142.0,14.0,0.75,0.0,3,4,0.75,3,6.666666666666667,,1785.02776341291,223.128470426614,4.0,1.25,5.0,0 days 00:01:44,1,1,0,2,108.8,15.753,0.5,595.00925447097,0.75,1,859.4498611111111,0.06873977938210442
590404,53.0,F,1,1,san antonio,usa,RND,4,8,2023-02-12,2023-07-12,8,163,20.375,152.125,0,4,4,1997.24,2188.0,4185.24,249.655,273.5,499.31,0.375,27.009,0.0031130053907958855,1.25,1.25,4.0,2169.045392585615,4.75,7.25,8,150,2023-07-12,0.5,8676.181570342464,2,0.5,1.0,Middle Aged,4185.24,1046.31,523.155,0.8333333333333334,0.0,0.375,0.1,,0.375,3.376125,0.0031130053907958855,4,0.5,150.0,20.375,0.5,0.0,4,4,1.25,2,7.25,,8676.18157034246,1084.52269629281,4.0,1.25,4.0,0 days 00:02:32.125000,2,0,1,0,0.0,27.009,0.5,2169.045392585615,1.0,0,871.925,0.02424765303514846
590412,42.0,F,0,0,bakersfield,usa,BFL,1,8,2023-02-12,2023-07-15,8,146,18.25,134.875,0,1,1,715.86,360.0,1075.86,89.4825,45.0,715.86,0.5,0.0,0.0,1.0,1.0,3.0,4142.8366051828,3.0,5.0,8,153,2023-07-15,0.125,4142.836605182802,1,1.0,1.0,Middle Aged,1075.86,1075.86,134.4825,0.85,0.25,0.375,0.11666666666666667,0.05,0.625,0.0,0.0,1,0.125,152.0,18.25,1.0,0.0,1,1,1.0,1,5.0,,4142.8366051828,517.85457564785,3.0,1.0,3.0,0 days 00:02:14.875000,0,0,3,2,0.0,0.0,0.0,4142.8366051828,1.0,1,914.481,0.0
590420,28.0,F,0,1,santa ana,usa,SNA,5,8,2023-02-12,2023-07-04,8,873,109.125,1525.25,1,2,4,1036.68,3285.0,4321.68,129.585,410.625,207.336,0.25,68.397,0.008403387917810541,0.8,1.2,3.8,1627.843452401766,2.0,5.0,8,142,2023-07-04,0.75,8139.217262008831,1,0.25,0.6666666666666666,Young Aged,4321.68,864.336,540.21,0.7888888888888889,0.125,0.25,0.1,,0.375,8.549625,0.008403387917810541,5,0.625,141.0,109.125,0.2,0.2,3,5,0.8,1,5.0,1.0,8139.21726200883,1017.4021577511,3.8,1.2,2.0,0 days 00:25:25.250000,2,1,0,0,0.0,68.397,0.6,2713.07242066961,0.6,0,681.8650666666666,0.0654552141648344
590429,58.0,F,0,0,louisville,usa,LOU,3,8,2023-02-12,2023-05-14,8,127,15.875,117.625,0,3,1,697.97,768.0,1465.97,87.24625,96.0,232.65666666666667,0.25,0.0,0.0,1.3333333333333333,0.3333333333333333,0.6666666666666666,966.5168382579733,3.6666666666666665,8.0,8,91,2023-05-14,0.375,2899.5505147739204,1,0.3333333333333333,3.0,Middle Aged,1465.97,488.6566666666667,183.24625,0.5055555555555555,0.25,0.0,,0.15,0.25,0.0,0.0,3,0.375,90.0,15.875,0.3333333333333333,0.0,3,1,1.3333333333333333,1,8.0,,2899.55051477392,362.44381434674,0.6666666666666666,0.3333333333333333,3.0,0 days 00:01:57.625000,0,1,0,1,0.0,0.0,0.3333333333333333,966.5168382579733,3.0,0,247.0430925925926,0.0
590434,55.0,M,0,0,riverside,usa,RIV,3,8,2023-02-12,2023-07-08,8,142,17.75,132.5,0,3,2,1228.3,3126.0,4354.3,153.5375,390.75,409.43333333333334,0.125,0.0,0.0,1.0,0.6666666666666666,2.3333333333333335,2324.20551771437,2.6666666666666665,8.0,8,146,2023-07-08,0.375,6972.616553143107,3,1.0,1.5,Middle Aged,4354.3,1451.4333333333334,544.2875,0.8111111111111111,0.0,0.125,0.1,,0.125,0.0,0.0,3,0.375,145.0,17.75,1.0,0.0,3,2,1.0,3,8.0,,6972.61655314311,871.577069142888,2.3333333333333335,0.6666666666666666,2.0,0 days 00:02:12.500000,0,0,1,0,0.0,0.0,0.0,2324.20551771437,1.5,1,1177.2737037037036,0.0
590442,46.0,F,1,0,rochester,usa,ROC,4,8,2023-02-12,2023-07-12,8,130,16.25,120.75,0,4,4,1253.9,1157.0,2410.9,156.7375,144.625,313.475,0.0,0.0,0.0,1.0,1.0,3.25,1694.5619383774174,4.0,7.25,8,150,2023-07-12,0.5,6778.247753509669,0,0.0,1.0,Middle Aged,2410.9,602.725,301.3625,0.8333333333333334,0.0,0.0,,,0.0,0.0,0.0,4,0.5,150.0,16.25,0.0,0.0,4,4,1.0,0,7.25,,6778.24775350967,847.280969188709,3.25,1.0,4.0,0 days 00:02:00.750000,0,0,0,0,0.0,0.0,0.0,1694.5619383774174,1.0,0,502.2708333333333,0.0
590468,24.0,F,0,0,new york,usa,JFK,2,8,2023-02-12,2023-07-19,8,179,22.375,165.75,0,1,1,31.29,781.0,812.29,3.91125,97.625,15.645,0.375,6.258,0.04171122176171378,0.5,0.5,5.5,75.015783950785,0.0,9.0,8,157,2023-07-19,0.25,150.03156790156987,1,1.0,1.0,Student,812.29,406.145,101.53625,0.8722222222222222,0.25,0.25,0.15,0.225,0.5,0.78225,0.04171122176171378,2,0.25,156.0,22.375,0.5,0.0,1,1,0.5,1,9.0,,150.03156790157,18.7539459876962,5.5,0.5,0.0,0 days 00:02:45.750000,1,0,1,2,0.0,6.258,0.5,150.03156790157,1.0,1,354.2486944444444,0.3248947900766695
590471,56.0,F,1,0,toronto,canada,YTZ,4,10,2023-02-12,2023-06-30,10,144,14.4,105.9,0,4,2,6900.11,332.0,7232.11,690.011,33.2,1725.0275,0.3,0.0,0.0,1.75,0.75,0.5,6180.72394780925,4.75,69.75,10,138,2023-06-30,0.4,24722.895791237024,3,0.75,2.0,Middle Aged,7232.11,1808.0275,723.211,0.7666666666666667,0.1,0.2,0.225,0.15,0.3,0.0,0.0,4,0.4,138.0,14.4,0.75,0.0,4,2,1.75,3,69.75,,24722.895791237,2472.2895791237,0.5,0.75,4.0,0 days 00:01:45.900000,0,0,2,1,0.0,0.0,0.0,6180.72394780925,2.0,0,1386.1544166666667,0.0
590473,49.0,F,1,0,new york,usa,LGA,2,8,2023-02-12,2023-07-01,8,209,26.125,195.125,0,2,1,1420.33,0.0,1420.33,177.54125,0.0,710.165,0.375,0.0,0.0,1.0,0.5,0.0,3573.06989908896,1.0,10.0,8,139,2023-07-01,0.25,7146.13979817792,0,0.0,2.0,Middle Aged,1420.33,710.165,177.54125,0.7722222222222223,0.25,0.125,0.15,0.175,0.375,0.0,0.0,2,0.25,139.0,26.125,0.0,0.0,2,1,1.0,0,10.0,,7146.13979817792,893.26747477224,0.0,0.5,1.0,0 days 00:03:15.125000,0,0,1,2,0.0,0.0,0.0,3573.06989908896,2.0,0,548.4051944444444,0.0
590558,28.0,F,1,0,milwaukee,usa,MKE,3,9,2023-02-13,2023-06-09,9,134,14.88888888888889,111.33333333333333,0,1,3,130.01,5976.0,6106.01,14.445555555555556,664.0,43.336666666666666,0.3333333333333333,274.0,0.0,0.3333333333333333,1.3333333333333333,5.333333333333333,233.793064609134,3.0,7.0,9,116,2023-06-09,0.3333333333333333,701.3791938274023,1,1.0,0.3333333333333333,Young Aged,6106.01,2035.3366666666666,678.4455555555555,0.6444444444444445,0.3333333333333333,0.0,,0.11666666666666667,0.3333333333333333,0.0,0.0,3,0.3333333333333333,116.0,14.88888888888889,0.3333333333333333,0.0,1,3,0.3333333333333333,1,7.0,,701.379193827402,77.931021536378,5.333333333333333,1.3333333333333333,3.0,0 days 00:01:51.333333,0,2,0,1,274.0,0.0,0.6666666666666666,701.379193827402,0.3333333333333333,1,1311.6614074074073,0.0
590659,36.0,F,0,0,milwaukee,usa,MKE,1,8,2023-02-13,2023-03-27,8,83,10.375,77.375,0,0,1,0.0,360.0,360.0,0.0,45.0,0.0,0.25,0.0,,,1.0,4.0,0.0,,,8,42,2023-03-27,0.125,0.0,0,,0.0,Middle Aged,360.0,360.0,45.0,0.23333333333333334,0.0,0.25,0.225,,0.25,0.0,,1,0.125,42.0,10.375,0.0,0.0,0,1,0.0,0,,,0.0,0.0,4.0,1.0,0.0,0 days 00:01:17.375000,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0,84.0,
590697,45.0,F,0,0,cleveland,usa,CLE,3,8,2023-02-13,2023-05-16,8,94,11.75,88.125,0,1,3,350.26,4521.0,4871.26,43.7825,565.125,116.75333333333333,0.5,0.0,0.0,1.0,1.6666666666666667,4.666666666666667,226.17313594271667,3.0,5.0,8,92,2023-05-16,0.375,678.5194078281496,0,0.0,0.3333333333333333,Middle Aged,4871.26,1623.7533333333333,608.9075,0.5111111111111111,0.125,0.375,0.16666666666666666,0.1,0.5,0.0,0.0,3,0.375,91.0,11.75,0.0,0.0,1,3,1.0,0,5.0,,678.51940782815,84.8149259785187,4.666666666666667,1.6666666666666667,3.0,0 days 00:01:28.125000,1,0,2,1,0.0,0.0,0.3333333333333333,678.51940782815,0.3333333333333333,0,829.9183703703703,0.0
590744,22.0,F,0,0,los angeles,usa,LAX,1,8,2023-02-13,2023-05-19,8,155,19.375,143.875,0,1,1,543.25,648.0,1191.25,67.90625,81.0,543.25,0.25,0.0,0.0,1.0,1.0,4.0,2959.3444155509,5.0,8.0,8,95,2023-05-19,0.125,2959.344415550896,0,0.0,1.0,Student,1191.25,1191.25,148.90625,0.5277777777777778,0.125,0.25,0.125,0.15,0.375,0.0,0.0,1,0.125,94.0,19.375,0.0,0.0,1,1,1.0,0,8.0,,2959.3444155509,369.918051943862,4.0,1.0,5.0,0 days 00:02:23.875000,0,0,2,1,0.0,0.0,0.0,2959.3444155509,1.0,0,628.7152777777778,0.0
590829,45.0,F,0,0,minneapolis,usa,MSP,3,8,2023-02-13,2023-07-16,8,160,20.0,149.0,0,2,3,552.01,1330.0,1882.01,69.00125,166.25,184.00333333333333,0.0,0.0,0.0,0.6666666666666666,1.3333333333333333,3.3333333333333335,1134.1377366320532,4.5,6.0,8,153,2023-07-16,0.375,3402.4132098961622,2,1.0,0.6666666666666666,Middle Aged,1882.01,627.3366666666667,235.25125,0.85,0.0,0.0,,,0.0,0.0,0.0,3,0.375,152.0,20.0,0.6666666666666666,0.0,2,3,0.6666666666666666,2,6.0,,3402.41320989616,425.30165123702,3.3333333333333335,1.3333333333333333,4.0,0 days 00:02:29,0,0,0,0,0.0,0.0,0.0,1701.20660494808,0.6666666666666666,1,533.2361666666667,0.0
590843,36.0,F,1,1,columbus,usa,LCK,2,8,2023-02-13,2023-06-27,8,69,8.625,64.375,0,0,2,0.0,4387.0,4387.0,0.0,548.375,0.0,0.0,0.0,,,1.5,12.0,0.0,,,8,134,2023-06-27,0.25,0.0,0,,0.0,Middle Aged,4387.0,2193.5,548.375,0.7444444444444445,0.0,0.0,,,0.0,0.0,,2,0.25,134.0,8.625,0.0,0.0,0,2,0.0,0,,,0.0,0.0,12.0,1.5,0.0,0 days 00:01:04.375000,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1632.9388888888889,
590905,42.0,F,1,0,houston,usa,EFD,4,8,2023-02-13,2023-06-29,8,130,16.25,120.875,0,3,4,891.56,2724.0,3615.56,111.445,340.5,222.89,0.5,89.448,0.016040643508948727,1.25,1.5,3.25,860.2834413907125,3.3333333333333335,7.333333333333333,8,136,2023-06-29,0.5,3441.133765562849,2,0.6666666666666666,0.75,Middle Aged,3615.56,903.89,451.945,0.7555555555555555,0.25,0.375,0.13333333333333333,0.05,0.625,6.89975,0.016040643508948727,4,0.5,135.0,16.25,0.5,0.0,3,4,1.25,2,7.333333333333333,,3441.13376556285,430.141720695356,3.25,1.5,3.0,0 days 00:02:00.875000,2,1,1,1,34.25,55.198,0.75,1147.04458852095,0.75,0,682.9391111111111,0.12494291189327328
590922,66.0,F,0,0,montreal,canada,YUL,3,9,2023-02-13,2023-05-17,9,130,14.444444444444445,106.77777777777777,0,3,3,1200.83,2373.0,3573.83,133.42555555555555,263.6666666666667,400.27666666666664,0.3333333333333333,34.7195,0.005090038762105113,1.0,1.0,5.0,2273.68929934834,6.0,6.0,9,93,2023-05-17,0.3333333333333333,6821.067898045019,0,0.0,1.0,Senior,3573.83,1191.2766666666666,397.09222222222223,0.5166666666666667,0.1111111111111111,0.3333333333333333,0.1,0.05,0.4444444444444444,3.8577222222222223,0.005090038762105113,3,0.3333333333333333,92.0,14.444444444444445,0.0,0.0,3,3,1.0,0,6.0,,6821.06789804502,757.896433116113,5.0,1.0,6.0,0 days 00:01:46.777778,1,0,2,1,0.0,34.7195,0.3333333333333333,2273.68929934834,1.0,0,615.4929444444444,0.03964705432374046
590954,47.0,F,1,0,little rock,usa,LIT,3,8,2023-02-13,2023-05-30,8,122,15.25,113.625,0,3,3,1566.54,910.0,2476.54,195.8175,113.75,522.18,0.375,27.2,0.0,1.3333333333333333,1.3333333333333333,2.6666666666666665,1991.0385229832866,3.3333333333333335,8.0,8,106,2023-05-30,0.375,5973.115568949857,2,0.6666666666666666,1.0,Middle Aged,2476.54,825.5133333333333,309.5675,0.5888888888888889,0.375,0.0,,0.06666666666666667,0.375,0.0,0.0,3,0.375,106.0,15.25,0.6666666666666666,0.0,3,3,1.3333333333333333,2,8.0,,5973.11556894986,746.639446118732,2.6666666666666665,1.3333333333333333,3.0,0 days 00:01:53.625000,0,1,0,2,27.2,0.0,0.3333333333333333,1991.0385229832866,1.0,0,486.13562962962965,0.0
590967,47.0,F,0,1,houston,usa,HOU,5,9,2023-02-13,2023-07-10,9,179,19.88888888888889,147.88888888888889,0,5,5,1937.11,3020.0,4957.11,215.23444444444445,335.55555555555554,387.422,0.2222222222222222,41.593,0.0036513137018127115,1.0,1.0,4.8,2278.248509809,5.8,8.0,9,147,2023-07-10,0.5555555555555556,11391.24254904501,2,0.4,1.0,Middle Aged,4957.11,991.422,550.79,0.8166666666666667,0.1111111111111111,0.2222222222222222,0.1,0.2,0.3333333333333333,4.621444444444444,0.0036513137018127115,5,0.5555555555555556,147.0,19.88888888888889,0.4,0.0,5,5,1.0,2,8.0,,11391.242549045,1265.69361656056,4.8,1.0,5.0,0 days 00:02:27.888889,1,0,1,1,0.0,41.593,0.2,2278.248509809,1.0,0,809.6613,0.02844061498441629
590981,40.0,F,1,0,philadelphia,usa,PHL,3,8,2023-02-13,2023-07-08,8,147,18.375,137.75,0,2,3,667.95,2409.0,3076.95,83.49375,301.125,222.65,0.25,0.0,0.0,0.6666666666666666,1.3333333333333333,3.0,1457.2470857749734,2.5,7.5,8,145,2023-07-08,0.375,4371.741257324924,2,1.0,0.6666666666666666,Middle Aged,3076.95,1025.65,384.61875,0.8055555555555556,0.0,0.25,0.05,,0.25,0.0,0.0,3,0.375,144.0,18.375,0.6666666666666666,0.0,2,3,0.6666666666666666,2,7.5,,4371.74125732492,546.467657165615,3.0,1.3333333333333333,2.0,0 days 00:02:17.750000,0,0,2,0,0.0,0.0,0.0,2185.87062866246,0.6666666666666666,1,826.2180555555556,0.0
591003,48.0,F,0,1,philadelphia,usa,PNE,4,8,2023-02-13,2023-06-16,8,136,17.0,127.125,0,4,3,1222.39,2295.0,3517.39,152.79875,286.875,305.5975,0.125,27.9,0.0,1.0,0.75,3.5,1740.05572958496,5.75,9.0,8,123,2023-06-16,0.5,6960.222918339843,3,0.75,1.3333333333333333,Middle Aged,3517.39,879.3475,439.67375,0.6833333333333333,0.125,0.0,,0.1,0.125,0.0,0.0,4,0.5,123.0,17.0,0.75,0.0,4,3,1.0,3,9.0,,6960.22291833984,870.02786479248,3.5,0.75,5.0,0 days 00:02:07.125000,0,1,0,0,27.9,0.0,0.25,1740.05572958496,1.3333333333333333,0,600.8874583333334,0.0
591063,55.0,F,1,0,toronto,canada,YTZ,2,8,2023-02-13,2023-05-31,8,330,41.25,1027.5,1,1,0,12100.57,0.0,12100.57,1512.57125,0.0,6050.285,0.375,0.0,0.0,2.5,,,16687.64644798425,8.333333333333334,131.66666666666666,8,107,2023-05-31,0.375,33375.29289596848,3,1.0,3.0,Middle Aged,12100.57,6050.285,1512.57125,0.5944444444444444,0.375,0.125,,0.05,0.5,0.0,0.0,2,0.25,107.0,41.25,1.5,0.5,2,0,2.5,3,131.66666666666666,191.0,33375.2928959685,4171.91161199606,,,8.0,0 days 00:17:07.500000,1,1,0,2,0.0,0.0,1.0,16687.64644798425,0.0,1,3596.5583055555558,0.0
591097,45.0,F,0,1,houston,usa,IAH,4,8,2023-02-13,2023-07-01,8,115,14.375,106.625,0,3,4,1154.78,1855.0,3009.78,144.3475,231.875,288.695,0.25,91.5,0.0,0.75,1.0,2.25,1732.9029248302675,2.6666666666666665,7.333333333333333,8,138,2023-07-01,0.5,6931.61169932107,2,0.6666666666666666,0.75,Middle Aged,3009.78,752.445,376.2225,0.7666666666666667,0.25,0.0,,0.075,0.25,0.0,0.0,4,0.5,138.0,14.375,0.5,0.0,3,4,0.75,2,7.333333333333333,,6931.61169932107,866.451462415134,2.25,1.0,2.0,0 days 00:01:46.625000,0,1,0,1,91.5,0.0,0.25,2310.5372331070234,0.75,0,576.8745,0.0
591155,42.0,M,1,0,windsor,canada,YQG,2,8,2023-02-13,2023-07-19,8,124,15.5,115.125,0,1,2,546.35,1083.0,1629.35,68.29375,135.375,273.175,0.375,85.65,0.0,0.5,1.0,4.0,1641.100016215455,3.0,6.0,8,156,2023-07-19,0.25,3282.200032430914,1,1.0,0.5,Middle Aged,1629.35,814.675,203.66875,0.8666666666666667,0.25,0.125,0.35,0.075,0.375,0.0,0.0,2,0.25,155.0,15.5,0.5,0.0,1,2,0.5,1,6.0,,3282.20003243091,410.275004053864,4.0,1.0,3.0,0 days 00:01:55.125000,0,2,1,0,85.65,0.0,1.0,3282.20003243091,0.5,1,706.0516666666666,0.0
591255,29.0,F,0,0,omaha,usa,OMA,1,8,2023-02-13,2023-06-26,8,86,10.75,82.5,0,1,1,253.11,468.0,721.11,31.63875,58.5,253.11,0.25,0.0,0.0,1.0,1.0,3.0,1625.74718307284,4.0,6.0,8,133,2023-06-26,0.125,1625.7471830728373,1,1.0,1.0,Young Aged,721.11,721.11,90.13875,0.7388888888888889,0.0,0.25,0.1,,0.25,0.0,0.0,1,0.125,132.0,10.75,1.0,0.0,1,1,1.0,1,6.0,,1625.74718307284,203.218397884105,3.0,1.0,4.0,0 days 00:01:22.500000,0,0,2,0,0.0,0.0,0.0,1625.74718307284,1.0,1,532.8201666666666,0.0
591271,48.0,F,1,0,halifax,canada,YAW,0,9,2023-02-13,2023-07-18,9,93,10.333333333333334,77.77777777777777,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.2222222222222222,0.0,,,,,,,,9,155,2023-07-18,0.0,0.0,0,,,Middle Aged,0.0,,0.0,0.8611111111111112,0.1111111111111111,0.2222222222222222,0.25,0.1,0.3333333333333333,0.0,,0,0.0,155.0,10.333333333333334,0.0,0.0,0,0,0.0,0,,,0.0,0.0,,,0.0,0 days 00:01:17.777778,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0,,
591328,38.0,F,0,0,newark,usa,EWR,0,8,2023-02-13,2023-06-26,8,53,6.625,48.875,0,0,0,0.0,0.0,0.0,0.0,0.0,,0.25,0.0,,,,,,,,8,133,2023-06-26,0.0,0.0,0,,,Middle Aged,0.0,,0.0,0.7388888888888889,0.125,0.125,0.25,0.2,0.25,0.0,,0,0.0,133.0,6.625,0.0,0.0,0,0,0.0,0,,,0.0,0.0,,,0.0,0 days 00:00:48.875000,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0,,
591381,24.0,F,0,0,des moines,usa,DSM,2,8,2023-02-13,2023-07-20,8,118,14.75,110.0,0,1,2,144.33,19790.0,19934.33,18.04125,2473.75,72.165,0.0,0.0,0.0,0.5,1.5,6.0,392.171299063004,3.0,10.0,8,157,2023-07-20,0.25,784.3425981260076,1,1.0,0.5,Student,19934.33,9967.165,2491.79125,0.8722222222222222,0.0,0.0,,,0.0,0.0,0.0,2,0.25,156.0,14.75,0.5,0.0,1,2,0.5,1,10.0,,784.342598126008,98.042824765751,6.0,1.5,3.0,0 days 00:01:50,0,0,0,0,0.0,0.0,0.0,784.342598126008,0.5,1,8693.582805555556,0.0
591433,37.0,F,0,0,dallas,usa,DAL,5,8,2023-02-13,2023-06-21,8,138,17.25,127.0,0,5,5,1851.75,2402.0,4253.75,231.46875,300.25,370.35,0.125,61.8875,0.006878331586597031,1.2,1.2,3.8,1799.49161277984,4.8,11.4,8,128,2023-06-21,0.625,8997.458063899196,4,0.8,1.0,Middle Aged,4253.75,850.75,531.71875,0.7111111111111111,0.0,0.125,0.25,,0.125,7.7359375,0.006878331586597031,5,0.625,127.0,17.25,0.8,0.0,5,5,1.2,4,11.4,,8997.4580638992,1124.6822579874,3.8,1.2,4.0,0 days 00:02:07,1,0,0,0,0.0,61.8875,0.2,1799.49161277984,1.0,0,604.9777777777778,0.05357632796449042
591478,21.0,F,0,0,new york,usa,JFK,2,8,2023-02-13,2023-06-13,8,91,11.375,85.5,0,0,2,0.0,2951.0,2951.0,0.0,368.875,0.0,0.25,0.0,,,1.0,8.5,0.0,,,8,120,2023-06-13,0.25,0.0,0,,0.0,Student,2951.0,1475.5,368.875,0.6666666666666666,0.125,0.125,0.45,0.1,0.25,0.0,,2,0.25,120.0,11.375,0.0,0.0,0,2,0.0,0,,,0.0,0.0,8.5,1.0,0.0,0 days 00:01:25.500000,1,0,0,1,0.0,0.0,0.5,0.0,0.0,0,983.6666666666666,
